pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT5G25754-AT5G25757,3-4,3-4,+IR,4,600,1,379,2,1003,0,641,0,371,0,999,IR,AT5G25754,AT5G25757,AT5G25754-AT5G257573-4+IR,1982,7,2011,0,one,0.00353178607467205
AT5G28020-AT5G28030,3-4,4-5,+ALTA,1,843,4,835,6,1442,0,262,0,93,0,300,ALTA,AT5G28020,AT5G28030,AT5G28020-AT5G280303-4+ALTA,3120,11,655,0,one,0.00352564102564103
AT1G53750-AT1G53780,9-10,14-15,+IR,3,1102,8,1173,4,1997,0,269,0,262,0,461,IR,AT1G53750,AT1G53780,AT1G53750-AT1G537809-10+IR,4272,15,992,0,one,0.00351123595505618
AT4G28860-AT4G28880,2-3,2-3,+ALTA,2,350,2,420,1,688,0,460,0,755,0,1098,ALTA,AT4G28860,AT4G28880,AT4G28860-AT4G288802-3+ALTA,1458,5,2313,0,one,0.00342935528120713
AT5G27350-AT5G27360,5-6,5-6,-ALTD,3,523,2,717,2,808,0,191,0,190,0,376,ALTD,AT5G27350,AT5G27360,AT5G27350-AT5G273605-6-ALTD,2048,7,757,0,one,0.00341796875
AT2G27960-AT2G27970,2-3,3-4,+ALTA,2,477,3,597,2,1012,0,195,0,112,0,332,ALTA,AT2G27960,AT2G27970,AT2G27960-AT2G279702-3+ALTA,2086,7,639,0,one,0.00335570469798658
AT3G26070-AT3G26080,3-4,3-4,-ALTD,4,1828,7,1543,9,2640,0,241,0,189,0,336,ALTD,AT3G26070,AT3G26080,AT3G26070-AT3G260803-4-ALTD,6011,20,766,0,one,0.00332723340542339
AT1G29350-AT1G29370,7-8,7-8,+IR,0,299,0,338,0,539,2,305,1,331,1,581,IR,AT1G29350,AT1G29370,AT1G29350-AT1G293707-8+IR,1176,0,1217,4,one,0.00328677074774034
AT1G27330-AT1G27350,2-3,2-3,-ALTA,0,493,0,518,0,917,2,389,1,377,2,763,ALTA,AT1G27330,AT1G27350,AT1G27330-AT1G273502-3-ALTA,1928,0,1529,5,one,0.00327011118378025
AT2G45560-AT2G45570,1-2,1-2,+ALTA,1,447,2,389,2,750,0,1,0,7,0,0,ALTA,AT2G45560,AT2G45570,AT2G45560-AT2G455701-2+ALTA,1586,5,8,0,one,0.00315258511979823
AT5G28020-AT5G28030,2-3,3-4,-ALTA,3,939,2,962,6,1647,0,245,0,111,0,365,ALTA,AT5G28020,AT5G28030,AT5G28020-AT5G280302-3-ALTA,3548,11,721,0,one,0.00310033821871477
AT5G07690-AT5G07700,1-2,1-2,-ALTA,1,328,1,224,1,473,0,46,0,22,0,48,ALTA,AT5G07690,AT5G07700,AT5G07690-AT5G077001-2-ALTA,1025,3,116,0,one,0.00292682926829268
AT3G05160-AT3G05165,5-6,6-7,-ALTD,0,258,0,287,0,481,1,454,1,378,2,677,ALTD,AT3G05160,AT3G05165,AT3G05160-AT3G051655-6-ALTD,1026,0,1509,4,one,0.00265076209410205
AT4G37980-AT4G37990,2-3,2-3,-ALTD,3,1313,3,1433,9,2919,0,10,0,15,0,2,ALTD,AT4G37980,AT4G37990,AT4G37980-AT4G379902-3-ALTD,5665,15,27,0,one,0.00264783759929391
AT1G06640-AT1G06650,2-3,2-3,-ALTA,0,246,0,250,0,413,1,670,2,668,3,1036,ALTA,AT1G06640,AT1G06650,AT1G06640-AT1G066502-3-ALTA,909,0,2374,6,one,0.0025273799494524
AT5G12950-AT5G12960,5-6,5-6,-ALTD;-ALTA,2,333,1,580,1,751,0,0,0,1,0,6,ALTP,AT5G12950,AT5G12960,AT5G12950-AT5G129605-6-ALTD;-ALTA,1664,4,7,0,one,0.00240384615384615
AT5G27350-AT5G27360,17-18,17-18,+ALTA,2,1067,3,989,2,1331,0,149,0,117,0,244,ALTA,AT5G27350,AT5G27360,AT5G27350-AT5G2736017-18+ALTA,3387,7,510,0,one,0.00206672571597284
AT1G53750-AT1G53780,5-6,10-11,+IR,3,888,1,809,2,1366,0,206,0,175,0,353,IR,AT1G53750,AT1G53780,AT1G53750-AT1G537805-6+IR,3063,6,734,0,one,0.0019588638589618
AT5G04110-AT5G04130,5-6,11-12,+IR,0,68,0,83,0,134,1,399,1,363,1,775,IR,AT5G04110,AT5G04130,AT5G04110-AT5G041305-6+IR,285,0,1537,3,one,0.00195185426154847
AT2G46280-AT2G46290,7-8,8-9,+IR,2,758,2,550,1,1277,0,22,0,12,0,39,IR,AT2G46280,AT2G46290,AT2G46280-AT2G462907-8+IR,2585,5,73,0,one,0.00193423597678917
AT3G28930-AT3G28940,2-3,2-3,-ALTD,0,394,0,380,0,746,4,1446,3,1682,4,2659,ALTD,AT3G28930,AT3G28940,AT3G28930-AT3G289402-3-ALTD,1520,0,5787,11,one,0.00190081216519786
AT4G14030-AT4G14040,4-5,3-4,-ALTA,0,1138,0,1394,0,1968,7,1830,1,1790,4,2865,ALTA,AT4G14030,AT4G14040,AT4G14030-AT4G140404-5-ALTA,4500,0,6485,12,one,0.00185042405551272
AT5G27350-AT5G27360,10-11,10-11,+ALTD,3,1146,2,1237,1,1533,0,115,0,122,0,237,ALTD,AT5G27350,AT5G27360,AT5G27350-AT5G2736010-11+ALTD,3916,6,474,0,one,0.00153217568947906
AT2G40510-AT2G40590,2-3,2-3,-ALTA,6,2760,4,2516,8,6943,0,1459,0,978,0,3442,ALTA,AT2G40510,AT2G40590,AT2G40510-AT2G405902-3-ALTA,12219,18,5879,0,one,0.00147311563957771
AT1G20693-AT1G20696,2-3,2-3,+IR,5,2212,4,3381,3,5036,0,1710,0,2067,0,3198,IR,AT1G20693,AT1G20696,AT1G20693-AT1G206962-3+IR,10629,12,6975,0,one,0.00112898673440587
AT4G30910-AT4G30920,8-9,8-9,-ALTD,0,162,0,145,0,227,1,1000,2,1074,1,1924,ALTD,AT4G30910,AT4G30920,AT4G30910-AT4G309208-9-ALTD,534,0,3998,4,one,0.00100050025012506
AT1G10360-AT1G10370,1-2,1-2,+ALTA,0,1381,0,1059,0,2185,1,1487,1,945,2,2354,ALTA,AT1G10360,AT1G10370,AT1G10360-AT1G103701-2+ALTA,4625,0,4786,4,one,0.000835770998746344
