pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT1G48490-AT3G17850,6-7,5-6,+IR,2,90,6,100,1,119,0,229,0,278,0,408,IR,AT1G48490,AT3G17850,AT1G48490-AT3G178506-7+IR,309,9,915,0,one,0.029126213592233
AT4G04340-AT4G22120,11-12,9-10,+IR,15,982,34,974,55,1622,0,45,0,49,0,65,IR,AT4G04340,AT4G22120,AT4G04340-AT4G2212011-12+IR,3578,104,159,0,one,0.029066517607602
AT1G10940-AT1G60940,8-9,7-8,+IR,8,546,16,449,29,831,0,666,0,594,0,1027,IR,AT1G10940,AT1G60940,AT1G10940-AT1G609408-9+IR,1826,53,2287,0,one,0.0290251916757941
AT1G50370-AT3G19980,2-3,2-3,+IR,0,242,0,248,0,374,4,118,3,87,4,174,IR,AT1G50370,AT3G19980,AT1G50370-AT3G199802-3+IR,864,0,379,11,one,0.029023746701847
AT3G01320-AT5G15020,2-3,3-4,+IR,0,49,0,75,0,118,8,160,3,155,6,271,IR,AT3G01320,AT5G15020,AT3G01320-AT5G150202-3+IR,242,0,586,17,one,0.0290102389078498
AT1G18890-AT1G74740,5-6,5-6,+IR,0,198,0,263,0,299,1,48,4,63,1,96,IR,AT1G18890,AT1G74740,AT1G18890-AT1G747405-6+IR,760,0,207,6,one,0.0289855072463768
AT1G04160-AT5G43900,34-35,36-37,+IR,0,32,0,39,0,69,3,162,4,122,7,199,IR,AT1G04160,AT5G43900,AT1G04160-AT5G4390034-35+IR,140,0,483,14,one,0.0289855072463768
AT1G10870-AT1G60860,11-12,11-12,+IR,3,91,2,78,3,107,0,42,0,37,0,55,IR,AT1G10870,AT1G60860,AT1G10870-AT1G6086011-12+IR,276,8,134,0,one,0.0289855072463768
AT3G06930-AT5G49020,6-7,6-7,+ALTA,6,83,1,70,3,192,0,112,0,119,0,214,ALTA,AT3G06930,AT5G49020,AT3G06930-AT5G490206-7+ALTA,345,10,445,0,one,0.0289855072463768
AT5G07710-AT5G61390,1-2,1-2,+IR,1,35,2,49,2,89,0,25,0,19,0,38,IR,AT5G07710,AT5G61390,AT5G07710-AT5G613901-2+IR,173,5,82,0,one,0.0289017341040462
AT2G39290-AT3G55030,1-2,1-2,-ALTA,5,194,6,163,8,301,0,112,0,158,0,240,ALTA,AT2G39290,AT3G55030,AT2G39290-AT3G550301-2-ALTA,658,19,510,0,one,0.0288753799392097
AT1G55360-AT3G13510,4-5,4-5,+IR,0,453,0,450,0,886,6,127,2,85,4,204,IR,AT1G55360,AT3G13510,AT1G55360-AT3G135104-5+IR,1789,0,416,12,one,0.0288461538461538
AT3G02250-AT5G15740,4-5,4-5,+IR,3,160,4,169,11,297,0,127,0,82,0,213,IR,AT3G02250,AT5G15740,AT3G02250-AT5G157404-5+IR,626,18,422,0,one,0.0287539936102236
AT2G23980-AT4G30560,3-4,3-4,+IR,2,107,4,111,4,130,0,14,0,28,0,39,IR,AT2G23980,AT4G30560,AT2G23980-AT4G305603-4+IR,348,10,81,0,one,0.028735632183908
AT3G46590-AT5G59430,3-4,3-4,+IR,12,462,13,506,25,774,0,471,0,606,0,773,IR,AT3G46590,AT5G59430,AT3G46590-AT5G594303-4+IR,1742,50,1850,0,one,0.0287026406429392
AT1G10820-AT1G60670,6-7,6-7,+ALTA;-ALTD,7,187,5,191,8,320,0,69,0,31,0,101,ALTP,AT1G10820,AT1G60670,AT1G10820-AT1G606706-7+ALTA;-ALTD,698,20,201,0,one,0.0286532951289398
AT1G50140-AT3G19740,9-10,9-10,+IR,4,155,2,130,10,274,0,203,0,126,0,284,IR,AT1G50140,AT3G19740,AT1G50140-AT3G197409-10+IR,559,16,613,0,one,0.0286225402504472
AT1G29170-AT2G34150,1-2,1-2,-ALTA,0,27,0,24,0,42,1,36,1,34,2,70,ALTA,AT1G29170,AT2G34150,AT1G29170-AT2G341501-2-ALTA,93,0,140,4,one,0.0285714285714286
AT1G23460-AT1G70500,7-8,7-8,+IR,1,48,3,46,1,81,0,7,0,3,0,12,IR,AT1G23460,AT1G70500,AT1G23460-AT1G705007-8+IR,175,5,22,0,one,0.0285714285714286
AT1G01060-AT2G46830,5-6,4-5,+ALTD,0,167,0,70,0,201,33,1314,21,776,60,1907,ALTD,AT1G01060,AT2G46830,AT1G01060-AT2G468305-6+ALTD,438,0,3997,114,one,0.0285213910432825
AT4G18290-AT5G46240,5-6,5-6,+IR,0,25,0,18,0,31,5,163,2,70,5,188,IR,AT4G18290,AT5G46240,AT4G18290-AT5G462405-6+IR,74,0,421,12,one,0.0285035629453682
AT2G42500-AT3G58500,7-8,7-8,+ALTA,11,424,14,419,17,631,0,618,0,547,0,956,ALTA,AT2G42500,AT3G58500,AT2G42500-AT3G585007-8+ALTA,1474,42,2121,0,one,0.028493894165536
AT1G30490-AT2G34710,9-10,8-9,+IR,1,95,4,79,5,177,0,209,0,171,0,370,IR,AT1G30490,AT2G34710,AT1G30490-AT2G347109-10+IR,351,10,750,0,one,0.0284900284900285
AT2G46180-AT3G61570,2-3,2-3,-ALTA,3,68,1,97,3,81,0,26,0,35,0,30,ALTA,AT2G46180,AT3G61570,AT2G46180-AT3G615702-3-ALTA,246,7,91,0,one,0.0284552845528455
AT2G17700-AT4G35780,12-13,11-12,-ALTA,0,99,0,79,0,112,2,119,3,172,9,201,ALTA,AT2G17700,AT4G35780,AT2G17700-AT4G3578012-13-ALTA,290,0,492,14,one,0.0284552845528455
AT2G24300-AT4G31000,4-5,4-5,-ALTD,0,22,0,8,0,18,5,105,2,101,4,181,ALTD,AT2G24300,AT4G31000,AT2G24300-AT4G310004-5-ALTD,48,0,387,11,one,0.0284237726098191
AT1G25480-AT1G68600,4-5,4-5,-ALTD,1,78,4,90,4,149,0,169,0,221,0,352,ALTD,AT1G25480,AT1G68600,AT1G25480-AT1G686004-5-ALTD,317,9,742,0,one,0.028391167192429
AT4G18970-AT5G45670,3-4,3-4,+IR,32,559,19,640,21,1337,0,54,0,93,0,222,IR,AT4G18970,AT5G45670,AT4G18970-AT5G456703-4+IR,2536,72,369,0,one,0.028391167192429
AT1G12780-AT1G63180,1-2,1-2,+IR,9,389,35,1013,19,828,0,42,0,111,0,106,IR,AT1G12780,AT1G63180,AT1G12780-AT1G631801-2+IR,2230,63,259,0,one,0.0282511210762332
AT4G25700-AT5G52570,2-3,2-3,+IR,0,719,0,579,0,1232,18,361,7,494,24,885,IR,AT4G25700,AT5G52570,AT4G25700-AT5G525702-3+IR,2530,0,1740,49,one,0.0281609195402299
AT3G50960-AT5G66410,6-7,5-6,+IR,0,32,0,23,0,52,9,131,1,123,3,208,IR,AT3G50960,AT5G66410,AT3G50960-AT5G664106-7+IR,107,0,462,13,one,0.0281385281385281
AT5G10840-AT5G25100,2-3,3-4,+IR,0,296,0,271,0,606,18,715,14,601,39,1215,IR,AT5G10840,AT5G25100,AT5G10840-AT5G251002-3+IR,1173,0,2531,71,one,0.0280521532990913
AT3G06930-AT5G49020,7-8,7-8,+ALTD,0,155,0,93,0,181,4,114,3,127,5,188,ALTD,AT3G06930,AT5G49020,AT3G06930-AT5G490207-8+ALTD,429,0,429,12,one,0.027972027972028
AT2G44180-AT3G59990,9-10,11-12,-ALTA,6,107,2,150,6,244,0,457,0,451,0,805,ALTA,AT2G44180,AT3G59990,AT2G44180-AT3G599909-10-ALTA,501,14,1713,0,one,0.0279441117764471
AT3G27190-AT5G40870,13-14,13-14,+IR,0,22,0,20,0,34,2,121,4,172,8,208,IR,AT3G27190,AT5G40870,AT3G27190-AT5G4087013-14+IR,76,0,501,14,one,0.0279441117764471
AT3G48070-AT5G62910,1-2,2-3,+IR,11,320,3,360,19,508,0,101,0,153,0,264,IR,AT3G48070,AT5G62910,AT3G48070-AT5G629101-2+IR,1188,33,518,0,one,0.0277777777777778
AT4G26700-AT5G55400,9-10,9-10,+IR,11,555,16,541,27,858,0,81,0,84,0,144,IR,AT4G26700,AT5G55400,AT4G26700-AT5G554009-10+IR,1954,54,309,0,one,0.0276356192425793
AT1G54170-AT3G14010,6-7,6-7,+IR,7,173,4,199,7,281,0,191,0,279,0,465,IR,AT1G54170,AT3G14010,AT1G54170-AT3G140106-7+IR,653,18,935,0,one,0.0275650842266462
AT1G49580-AT3G19100,6-7,5-6,+ALTA,2,91,2,80,5,156,0,46,0,57,0,92,ALTA,AT1G49580,AT3G19100,AT1G49580-AT3G191006-7+ALTA,327,9,195,0,one,0.0275229357798165
AT2G42520-AT3G58570,5-6,5-6,-ALTD,6,236,9,184,7,382,0,63,0,58,0,121,ALTD,AT2G42520,AT3G58570,AT2G42520-AT3G585705-6-ALTD,802,22,242,0,one,0.027431421446384
AT1G34550-AT4G09630,7-8,6-7,+IR,3,184,2,136,12,300,0,136,0,166,0,235,IR,AT1G34550,AT4G09630,AT1G34550-AT4G096307-8+IR,620,17,537,0,one,0.0274193548387097
AT4G20430-AT5G44530,7-8,7-8,+IR,0,82,0,75,0,134,18,378,9,293,9,643,IR,AT4G20430,AT5G44530,AT4G20430-AT5G445307-8+IR,291,0,1314,36,one,0.0273972602739726
AT1G32150-AT2G35530,4-5,4-5,+IR,1,48,2,77,3,95,0,42,0,46,0,72,IR,AT1G32150,AT2G35530,AT1G32150-AT2G355304-5+IR,220,6,160,0,one,0.0272727272727273
AT2G39890-AT3G55740,2-3,2-3,+IR,9,135,2,129,1,179,0,113,0,108,0,171,IR,AT2G39890,AT3G55740,AT2G39890-AT3G557402-3+IR,443,12,392,0,one,0.0270880361173815
AT3G10770-AT5G05100,1-2,1-2,-ALTA,21,457,15,597,15,831,0,273,0,357,0,443,ALTA,AT3G10770,AT5G05100,AT3G10770-AT5G051001-2-ALTA,1885,51,1073,0,one,0.0270557029177719
AT3G04810-AT5G28290,3-4,2-3,+IR,0,65,0,44,0,113,1,50,1,35,2,63,IR,AT3G04810,AT5G28290,AT3G04810-AT5G282903-4+IR,222,0,148,4,one,0.027027027027027
AT3G03250-AT5G17310,14-15,15-16,+IR,0,662,0,477,0,1026,6,478,7,344,22,474,IR,AT3G03250,AT5G17310,AT3G03250-AT5G1731014-15+IR,2165,0,1296,35,one,0.0270061728395062
AT2G39890-AT3G55740,5-6,5-6,+IR,0,163,0,152,0,279,3,93,1,90,6,188,IR,AT2G39890,AT3G55740,AT2G39890-AT3G557405-6+IR,594,0,371,10,one,0.0269541778975741
AT4G25440-AT5G51980,9-10,8-9,+IR,3,110,1,103,6,158,0,92,0,87,0,143,IR,AT4G25440,AT5G51980,AT4G25440-AT5G519809-10+IR,371,10,322,0,one,0.0269541778975741
AT2G21190-AT4G38790,5-6,5-6,+IR,9,303,6,287,12,414,0,111,0,79,0,137,IR,AT2G21190,AT4G38790,AT2G21190-AT4G387905-6+IR,1004,27,327,0,one,0.0268924302788845
AT4G17640-AT5G47080,3-4,3-4,+IR,0,294,0,313,0,484,1,175,6,160,8,223,IR,AT4G17640,AT5G47080,AT4G17640-AT5G470803-4+IR,1091,0,558,15,one,0.0268817204301075
AT1G10900-AT1G60890,8-9,8-9,+IR,23,530,6,356,13,693,0,44,0,21,0,52,IR,AT1G10900,AT1G60890,AT1G10900-AT1G608908-9+IR,1579,42,117,0,one,0.0265991133628879
AT1G14370-AT2G02800,3-4,3-4,+IR,0,40,0,46,0,75,5,179,3,220,10,278,IR,AT1G14370,AT2G02800,AT1G14370-AT2G028003-4+IR,161,0,677,18,one,0.0265878877400295
AT1G14700-AT2G01890,4-5,4-5,+IR,25,555,7,475,18,851,0,155,0,108,0,278,IR,AT1G14700,AT2G01890,AT1G14700-AT2G018904-5+IR,1881,50,541,0,one,0.0265816055289739
AT3G06760-AT5G49230,6-7,4-5,+IR,8,256,2,266,16,458,0,171,0,152,0,298,IR,AT3G06760,AT5G49230,AT3G06760-AT5G492306-7+IR,980,26,621,0,one,0.026530612244898
AT1G10410-AT1G59650,3-4,3-4,+IR,3,79,2,87,2,98,0,89,0,66,0,84,IR,AT1G10410,AT1G59650,AT1G10410-AT1G596503-4+IR,264,7,239,0,one,0.0265151515151515
AT1G80230-AT3G15640,3-4,3-4,+IR,0,553,0,478,0,1100,31,1078,20,670,38,1610,IR,AT1G80230,AT3G15640,AT1G80230-AT3G156403-4+IR,2131,0,3358,89,one,0.0265038713519952
AT1G50140-AT3G19740,18-19,18-19,+IR,7,168,3,136,5,263,0,190,0,109,0,280,IR,AT1G50140,AT3G19740,AT1G50140-AT3G1974018-19+IR,567,15,579,0,one,0.0264550264550265
AT3G47060-AT5G58870,5-6,5-6,+IR,7,104,1,106,2,168,0,510,0,412,0,681,IR,AT3G47060,AT5G58870,AT3G47060-AT5G588705-6+IR,378,10,1603,0,one,0.0264550264550265
AT1G53165-AT3G15220,13-14,13-14,+IR,6,98,1,76,1,129,0,39,0,55,0,77,IR,AT1G53165,AT3G15220,AT1G53165-AT3G1522013-14+IR,303,8,171,0,one,0.0264026402640264
AT1G10930-AT1G60930,12-13,12-13,+IR,3,110,3,70,2,125,0,7,0,26,0,20,IR,AT1G10930,AT1G60930,AT1G10930-AT1G6093012-13+IR,305,8,53,0,one,0.0262295081967213
AT4G17660-AT5G47070,3-4,3-4,+IR,0,1,0,3,0,7,4,60,2,111,2,134,IR,AT4G17660,AT5G47070,AT4G17660-AT5G470703-4+IR,11,0,305,8,one,0.0262295081967213
AT1G05890-AT2G31510,10-11,9-10,+ALTD,0,272,0,338,0,452,7,287,12,370,14,602,ALTD,AT1G05890,AT2G31510,AT1G05890-AT2G3151010-11+ALTD,1062,0,1259,33,one,0.0262112787926926
AT1G51390-AT3G20970,4-5,4-5,+IR,0,77,0,94,0,181,4,250,2,184,16,406,IR,AT1G51390,AT3G20970,AT1G51390-AT3G209704-5+IR,352,0,840,22,one,0.0261904761904762
AT1G55200-AT3G13690,5-6,6-7,+IR,0,31,0,7,0,37,7,305,2,304,20,499,IR,AT1G55200,AT3G13690,AT1G55200-AT3G136905-6+IR,75,0,1108,29,one,0.026173285198556
AT2G22190-AT4G39770,5-6,5-6,+ALTA,8,349,1,177,18,506,0,306,0,274,0,448,ALTA,AT2G22190,AT4G39770,AT2G22190-AT4G397705-6+ALTA,1032,27,1028,0,one,0.0261627906976744
AT1G10640-AT1G60590,2-3,2-3,+IR,0,35,0,55,0,85,2,110,2,70,5,165,IR,AT1G10640,AT1G60590,AT1G10640-AT1G605902-3+IR,175,0,345,9,one,0.0260869565217391
AT2G39290-AT3G55030,5-6,5-6,+IR,4,198,3,199,13,370,0,124,0,145,0,185,IR,AT2G39290,AT3G55030,AT2G39290-AT3G550305-6+IR,767,20,454,0,one,0.0260756192959583
AT3G02180-AT5G15600,2-3,2-3,+IR,22,853,24,960,43,1601,0,41,0,53,0,86,IR,AT3G02180,AT5G15600,AT3G02180-AT5G156002-3+IR,3414,89,180,0,one,0.0260691271236087
AT3G06330-AT5G18760,4-5,4-5,+IR,12,268,4,317,11,454,0,200,0,192,0,329,IR,AT3G06330,AT5G18760,AT3G06330-AT5G187604-5+IR,1039,27,721,0,one,0.0259865255052935
AT1G45170-AT5G42960,1-2,1-2,+IR,0,177,0,158,0,358,14,234,1,279,12,527,IR,AT1G45170,AT5G42960,AT1G45170-AT5G429601-2+IR,693,0,1040,27,one,0.0259615384615385
AT5G10290-AT5G65240,10-11,10-11,+IR,3,145,4,124,6,232,0,57,0,82,0,125,IR,AT5G10290,AT5G65240,AT5G10290-AT5G6524010-11+IR,501,13,264,0,one,0.0259481037924152
AT1G19970-AT1G75760,3-4,3-4,+IR,0,57,0,56,0,90,2,115,3,94,5,177,IR,AT1G19970,AT1G75760,AT1G19970-AT1G757603-4+IR,203,0,386,10,one,0.0259067357512953
AT3G01320-AT5G15020,18-19,19-20,+IR,5,138,3,143,5,221,0,178,0,189,0,233,IR,AT3G01320,AT5G15020,AT3G01320-AT5G1502018-19+IR,502,13,600,0,one,0.0258964143426295
AT3G23070-AT4G14510,2-3,2-3,+ALTA,0,250,0,199,0,371,3,133,2,57,6,235,ALTA,AT3G23070,AT4G14510,AT3G23070-AT4G145102-3+ALTA,820,0,425,11,one,0.0258823529411765
AT1G24190-AT1G70060,18-19,18-19,+IR,0,146,0,132,0,184,1,140,7,151,5,213,IR,AT1G24190,AT1G70060,AT1G24190-AT1G7006018-19+IR,462,0,504,13,one,0.0257936507936508
AT1G17420-AT1G72520,2-3,2-3,+IR,0,140,0,241,0,178,3,21,1,158,2,54,IR,AT1G17420,AT1G72520,AT1G17420-AT1G725202-3+IR,559,0,233,6,one,0.0257510729613734
AT4G11260-AT4G23570,9-10,9-10,+IR,0,837,0,851,0,1449,10,413,2,300,21,570,IR,AT4G11260,AT4G23570,AT4G11260-AT4G235709-10+IR,3137,0,1283,33,one,0.0257209664848012
AT2G36580-AT3G52990,15-16,15-16,+IR,0,299,0,196,0,391,14,724,17,673,36,1211,IR,AT2G36580,AT3G52990,AT2G36580-AT3G5299015-16+IR,886,0,2608,67,one,0.0256901840490798
AT1G04990-AT2G32930,4-5,4-5,+IR,3,79,2,71,1,84,0,45,0,22,0,76,IR,AT1G04990,AT2G32930,AT1G04990-AT2G329304-5+IR,234,6,143,0,one,0.0256410256410256
AT2G42300-AT3G57800,1-2,1-2,+IR,0,239,0,237,0,492,14,254,4,305,11,575,IR,AT2G42300,AT3G57800,AT2G42300-AT3G578001-2+IR,968,0,1134,29,one,0.0255731922398589
AT4G27100-AT5G54780,9-10,9-10,+IR,2,82,2,124,5,146,0,88,0,71,0,119,IR,AT4G27100,AT5G54780,AT4G27100-AT5G547809-10+IR,352,9,278,0,one,0.0255681818181818
AT4G26700-AT5G55400,1-2,1-2,+IR,9,451,15,532,24,895,0,29,0,27,0,62,IR,AT4G26700,AT5G55400,AT4G26700-AT5G554001-2+IR,1878,48,118,0,one,0.0255591054313099
AT3G23310-AT4G14350,6-7,6-7,+IR,0,221,0,203,0,351,7,115,1,108,2,169,IR,AT3G23310,AT4G14350,AT3G23310-AT4G143506-7+IR,775,0,392,10,one,0.0255102040816327
AT3G02460-AT5G15930,2-3,2-3,+IR,2,85,7,135,3,251,0,110,0,107,0,213,IR,AT3G02460,AT5G15930,AT3G02460-AT5G159302-3+IR,471,12,430,0,one,0.0254777070063694
AT5G10290-AT5G65240,5-6,4-5,+IR,4,112,2,55,1,108,0,40,0,24,0,44,IR,AT5G10290,AT5G65240,AT5G10290-AT5G652405-6+IR,275,7,108,0,one,0.0254545454545455
AT2G21240-AT4G38910,2-3,2-3,+IR,7,264,9,451,19,661,0,81,0,76,0,174,IR,AT2G21240,AT4G38910,AT2G21240-AT4G389102-3+IR,1376,35,331,0,one,0.0254360465116279
AT3G12140-AT5G06780,5-6,5-6,+IR,0,173,0,174,0,352,3,128,2,128,7,219,IR,AT3G12140,AT5G06780,AT3G12140-AT5G067805-6+IR,699,0,475,12,one,0.0252631578947368
AT1G05570-AT2G31960,3-4,3-4,-ALTD,0,4,0,10,0,17,1,80,3,80,3,118,ALTD,AT1G05570,AT2G31960,AT1G05570-AT2G319603-4-ALTD,31,0,278,7,one,0.0251798561151079
AT1G03080-AT4G02710,4-5,3-4,+IR,8,140,1,118,2,179,0,11,0,13,0,24,IR,AT1G03080,AT4G02710,AT1G03080-AT4G027104-5+IR,437,11,48,0,one,0.0251716247139588
AT2G16750-AT4G35030,9-10,5-6,-ALTD,2,64,1,22,1,73,0,22,0,21,0,32,ALTD,AT2G16750,AT4G35030,AT2G16750-AT4G350309-10-ALTD,159,4,75,0,one,0.0251572327044025
AT3G21600-AT4G15450,3-4,3-4,+ALTA,0,14,0,17,0,14,5,102,2,101,2,155,ALTA,AT3G21600,AT4G15450,AT3G21600-AT4G154503-4+ALTA,45,0,358,9,one,0.0251396648044693
AT1G09440-AT1G56720,6-7,5-6,+IR,0,117,0,137,0,288,2,141,4,168,9,288,IR,AT1G09440,AT1G56720,AT1G09440-AT1G567206-7+IR,542,0,597,15,one,0.0251256281407035
AT3G46060-AT5G59840,7-8,7-8,+IR,0,905,0,783,0,1400,7,302,4,282,16,495,IR,AT3G46060,AT5G59840,AT3G46060-AT5G598407-8+IR,3088,0,1079,27,one,0.0250231696014829
AT3G01320-AT5G15020,13-14,14-15,+IR,0,79,0,83,0,153,3,120,5,144,4,216,IR,AT3G01320,AT5G15020,AT3G01320-AT5G1502013-14+IR,315,0,480,12,one,0.025
AT1G45050-AT5G42990,2-3,2-3,-ALTA,3,116,1,104,7,222,0,202,0,268,0,513,ALTA,AT1G45050,AT5G42990,AT1G45050-AT5G429902-3-ALTA,442,11,983,0,one,0.0248868778280543
AT1G18500-AT1G74040,10-11,10-11,+ALTA,0,654,0,466,0,918,12,367,7,293,12,586,ALTA,AT1G18500,AT1G74040,AT1G18500-AT1G7404010-11+ALTA,2038,0,1246,31,one,0.0248796147672552
AT1G14350-AT2G02820,7-8,8-9,+IR,0,76,0,61,0,156,1,55,1,58,3,88,IR,AT1G14350,AT2G02820,AT1G14350-AT2G028207-8+IR,293,0,201,5,one,0.0248756218905473
AT1G52260-AT3G16110,6-7,6-7,-ALTD,0,35,0,61,0,85,7,133,1,78,1,151,ALTD,AT1G52260,AT3G16110,AT1G52260-AT3G161106-7-ALTD,181,0,362,9,one,0.0248618784530387
AT1G52280-AT3G16100,4-5,4-5,+IR,7,254,5,266,13,488,0,517,0,334,0,780,IR,AT1G52280,AT3G16100,AT1G52280-AT3G161004-5+IR,1008,25,1631,0,one,0.0248015873015873
AT5G09220-AT5G63850,3-4,3-4,+IR,0,578,0,677,0,634,12,439,4,353,18,580,IR,AT5G09220,AT5G63850,AT5G09220-AT5G638503-4+IR,1889,0,1372,34,one,0.0247813411078717
AT1G08040-AT2G28310,5-6,5-6,+IR,0,172,0,268,0,343,10,247,2,217,9,384,IR,AT1G08040,AT2G28310,AT1G08040-AT2G283105-6+IR,783,0,848,21,one,0.0247641509433962
AT2G21380-AT4G39050,22-23,21-22,+IR,16,496,13,530,21,996,0,321,0,315,0,535,IR,AT2G21380,AT4G39050,AT2G21380-AT4G3905022-23+IR,2022,50,1171,0,one,0.0247279920870425
AT1G53290-AT3G14960,4-5,4-5,+ALTD,3,107,2,105,5,193,0,88,0,94,0,149,ALTD,AT1G53290,AT3G14960,AT1G53290-AT3G149604-5+ALTD,405,10,331,0,one,0.0246913580246914
AT1G04230-AT5G43720,5-6,5-6,+IR,2,108,2,88,5,171,0,159,0,145,0,243,IR,AT1G04230,AT5G43720,AT1G04230-AT5G437205-6+IR,367,9,547,0,one,0.0245231607629428
AT3G06300-AT5G18900,5-6,5-6,+IR,3,121,1,95,5,151,0,128,0,130,0,257,IR,AT3G06300,AT5G18900,AT3G06300-AT5G189005-6+IR,367,9,515,0,one,0.0245231607629428
AT1G01050-AT4G01480,6-7,6-7,+IR,9,709,10,627,40,1073,0,200,0,125,0,319,IR,AT1G01050,AT4G01480,AT1G01050-AT4G014806-7+IR,2409,59,644,0,one,0.0244914902449149
AT1G01440-AT4G01090,2-3,2-3,+IR,0,119,0,143,0,240,2,127,4,150,6,215,IR,AT1G01440,AT4G01090,AT1G01440-AT4G010902-3+IR,502,0,492,12,one,0.024390243902439
AT1G13320-AT1G25490,12-13,12-13,+IR,0,271,0,240,0,562,14,479,5,431,23,813,IR,AT1G13320,AT1G25490,AT1G13320-AT1G2549012-13+IR,1073,0,1723,42,one,0.024376088218224
AT2G14120-AT4G33650,6-7,6-7,+IR,7,174,1,154,7,291,0,111,0,91,0,171,IR,AT2G14120,AT4G33650,AT2G14120-AT4G336506-7+IR,619,15,373,0,one,0.024232633279483
AT1G19910-AT1G75630,1-2,1-2,+IR,41,1548,46,1813,79,3504,0,1275,0,1247,0,2344,IR,AT1G19910,AT1G75630,AT1G19910-AT1G756301-2+IR,6865,166,4866,0,one,0.0241806263656227
AT4G17270-AT5G47540,3-4,3-4,+IR,0,306,0,273,0,442,5,266,5,204,11,404,IR,AT4G17270,AT5G47540,AT4G17270-AT5G475403-4+IR,1021,0,874,21,one,0.0240274599542334
AT2G21270-AT4G38930,8-9,8-9,+IR,0,247,0,253,0,429,3,145,5,167,6,271,IR,AT2G21270,AT4G38930,AT2G21270-AT4G389308-9+IR,929,0,583,14,one,0.0240137221269297
AT1G26690-AT1G69460,1-2,1-2,+IR,2,113,1,107,7,197,0,697,0,683,0,1334,IR,AT1G26690,AT1G69460,AT1G26690-AT1G694601-2+IR,417,10,2714,0,one,0.0239808153477218
AT1G18400-AT1G73830,3-4,3-4,+IR,0,50,0,83,0,77,2,104,7,182,2,174,IR,AT1G18400,AT1G73830,AT1G18400-AT1G738303-4+IR,210,0,460,11,one,0.0239130434782609
AT2G22190-AT4G39770,5-6,5-6,-ALTA,0,357,0,178,0,524,4,302,5,269,15,433,ALTA,AT2G22190,AT4G39770,AT2G22190-AT4G397705-6-ALTA,1059,0,1004,24,one,0.0239043824701195
AT2G21120-AT4G38730,1-2,1-2,+IR,3,202,6,222,9,329,0,49,0,53,0,79,IR,AT2G21120,AT4G38730,AT2G21120-AT4G387301-2+IR,753,18,181,0,one,0.0239043824701195
AT1G30400-AT2G34660,21-22,20-21,+IR,0,225,0,248,0,444,1,129,4,150,6,183,IR,AT1G30400,AT2G34660,AT1G30400-AT2G3466021-22+IR,917,0,462,11,one,0.0238095238095238
AT1G35670-AT4G09570,1-2,1-2,+IR,3,111,3,137,4,173,0,109,0,133,0,182,IR,AT1G35670,AT4G09570,AT1G35670-AT4G095701-2+IR,421,10,424,0,one,0.0237529691211401
AT1G01050-AT4G01480,7-8,7-8,+IR,21,583,5,552,26,1064,0,230,0,129,0,346,IR,AT1G01050,AT4G01480,AT1G01050-AT4G014807-8+IR,2199,52,705,0,one,0.0236471123237835
AT2G42520-AT3G58570,6-7,6-7,+IR,2,284,5,241,17,490,0,28,0,46,0,94,IR,AT2G42520,AT3G58570,AT2G42520-AT3G585706-7+IR,1015,24,168,0,one,0.0236453201970443
AT1G55360-AT3G13510,5-6,5-6,+IR,26,604,8,546,19,1099,0,178,0,147,0,322,IR,AT1G55360,AT3G13510,AT1G55360-AT3G135105-6+IR,2249,53,647,0,one,0.0235660293463762
AT1G03040-AT4G02590,3-4,3-4,+IR,0,163,0,147,0,270,1,125,3,124,7,218,IR,AT1G03040,AT4G02590,AT1G03040-AT4G025903-4+IR,580,0,467,11,one,0.0235546038543897
AT2G20580-AT4G28470,14-15,14-15,-ALTA,0,484,0,482,0,793,8,143,3,168,3,284,ALTA,AT2G20580,AT4G28470,AT2G20580-AT4G2847014-15-ALTA,1759,0,595,14,one,0.0235294117647059
AT2G22230-AT5G10160,3-4,3-4,+IR,27,590,8,541,19,1165,0,266,0,264,0,513,IR,AT2G22230,AT5G10160,AT2G22230-AT5G101603-4+IR,2296,54,1043,0,one,0.0235191637630662
AT1G17050-AT1G78510,5-6,5-6,+IR,0,696,0,664,0,1190,9,469,8,364,20,747,IR,AT1G17050,AT1G78510,AT1G17050-AT1G785105-6+IR,2550,0,1580,37,one,0.0234177215189873
AT1G12880-AT3G26690,2-3,3-4,+IR,1,137,2,104,7,187,0,7,0,16,0,33,IR,AT1G12880,AT3G26690,AT1G12880-AT3G266902-3+IR,428,10,56,0,one,0.0233644859813084
AT1G55510-AT3G13450,11-12,11-12,+IR,0,67,0,58,0,96,2,75,4,142,3,169,IR,AT1G55510,AT3G13450,AT1G55510-AT3G1345011-12+IR,221,0,386,9,one,0.0233160621761658
AT4G18970-AT5G45670,2-3,2-3,+IR,27,961,19,1064,60,2522,0,32,0,89,0,237,IR,AT4G18970,AT5G45670,AT4G18970-AT5G456702-3+IR,4547,106,358,0,one,0.0233120738948757
