pair,j1,j2,class,g1r1alt,g1r1cons,g1r2alt,g1r2cons,g1r3alt,g1r3cons,g2r1alt,g2r1cons,g2r2alt,g2r2cons,g2r3alt,g2r3cons,class2,pair_1,pair_2,uniqID,g1_all_cons,g1_all_alts,g2_all_cons,g2_all_alts,one_gene_alts_only,qdiff
AT1G11930-AT4G26860,5-6,5-6,-ALTA,1,623,1,605,14,1065,875,16,841,5,1475,8,ALTA,AT1G11930,AT4G26860,AT1G11930-AT4G268605-6-ALTA,2293,16,29,3191,both,110.027505000226
AT3G46130-AT5G59780,1-2,1-2,+IR,444,19,189,11,791,16,758,226,373,125,1077,291,IR,AT3G46130,AT5G59780,AT3G46130-AT5G597801-2+IR,46,1424,642,2208,both,27.5172694026818
AT3G04010-AT5G18220,1-2,1-2,+IR,3,2,1,6,1,7,10,0,2,0,7,1,IR,AT3G04010,AT5G18220,AT3G04010-AT5G182201-2+IR,15,5,1,19,both,18.6666666666667
AT1G20100-AT1G75860,1-2,1-2,+IR,709,88,607,76,1028,108,517,34,400,15,753,17,IR,AT1G20100,AT1G75860,AT1G20100-AT1G758601-2+IR,272,2344,66,1670,both,16.6853832442068
AT1G18200-AT1G73640,2-3,1-2,+IR,68,3,37,4,60,4,1,10,2,7,4,24,IR,AT1G18200,AT1G73640,AT1G18200-AT1G736402-3+IR,11,165,41,7,both,14.8292682926829
AT1G22490-AT1G72210,1-2,1-2,+IR,1,8,18,31,7,21,6,0,5,2,29,2,IR,AT1G22490,AT1G72210,AT1G22490-AT1G722101-2+IR,60,26,4,40,both,9.56666666666667
AT2G26060-AT4G32990,8-9,8-9,+IR,11,193,4,129,13,199,33,2,43,10,83,5,IR,AT2G26060,AT4G32990,AT2G26060-AT4G329908-9+IR,521,28,17,159,both,9.29919837416733
AT1G15970-AT1G80850,1-2,1-2,+IR,11,87,3,58,14,110,123,21,58,21,148,41,IR,AT1G15970,AT1G80850,AT1G15970-AT1G808501-2+IR,255,28,83,329,both,3.85405150011812
AT1G16060-AT1G79700,7-8,7-8,+IR,12,20,13,18,14,31,158,33,491,100,301,98,IR,AT1G16060,AT1G79700,AT1G16060-AT1G797007-8+IR,69,39,231,950,both,3.54733672124977
AT4G24810-AT5G50330,7-8,7-8,+IR,40,236,9,155,29,340,28,3,22,15,35,21,IR,AT4G24810,AT5G50330,AT4G24810-AT5G503307-8+IR,731,78,39,85,both,2.07278403311235
AT2G46610-AT3G61860,2-3,2-3,+IR,118,54,126,40,206,75,266,269,186,319,368,490,IR,AT2G46610,AT3G61860,AT2G46610-AT3G618602-3+IR,169,450,1078,820,both,1.90205398996608
AT3G24120-AT4G13640,5-6,5-6,-ALTA,166,36,238,47,259,92,169,18,269,41,394,89,ALTA,AT3G24120,AT4G13640,AT3G24120-AT4G136405-6-ALTA,175,663,148,832,both,1.83305019305019
AT1G55310-AT3G13570,5-6,4-5,-ALTA,138,76,124,80,207,106,1,251,4,252,9,465,ALTA,AT1G55310,AT3G13570,AT1G55310-AT3G135705-6-ALTA,262,469,968,14,both,1.77561352596051
AT3G02990-AT5G16820,1-2,1-2,+IR,31,9,16,16,29,20,6,128,5,192,16,197,IR,AT3G02990,AT5G16820,AT3G02990-AT5G168201-2+IR,45,76,517,27,both,1.63666451751558
AT1G03290-AT4G02880,3-4,3-4,-ALTA,4,76,4,100,6,120,47,13,25,18,53,47,ALTA,AT1G03290,AT4G02880,AT1G03290-AT4G028803-4-ALTA,296,14,78,125,both,1.55526680526681
AT2G44430-AT3G60110,1-2,1-2,+IR,71,26,68,43,121,73,3,13,10,15,3,26,IR,AT2G44430,AT3G60110,AT2G44430-AT3G601101-2+IR,142,260,54,16,both,1.53468961919666
AT1G50410-AT3G20010,9-10,8-9,+IR,83,36,52,49,97,74,12,47,7,40,10,68,IR,AT1G50410,AT3G20010,AT1G50410-AT3G200109-10+IR,159,232,155,29,both,1.2720227226618
AT3G04090-AT5G18290,1-2,1-2,+IR,44,545,35,624,80,896,34,31,28,38,79,43,IR,AT3G04090,AT5G18290,AT3G04090-AT5G182901-2+IR,2065,159,112,141,both,1.18193099273608
AT1G66260-AT5G37720,2-3,2-3,+IR,1005,416,1013,450,1647,743,280,230,267,243,460,420,IR,AT1G66260,AT5G37720,AT1G66260-AT5G377202-3+IR,1609,3665,893,1007,both,1.1501527313119
AT4G27880-AT5G53360,1-2,1-2,+IR,3,125,6,200,12,272,26,10,19,25,28,28,IR,AT4G27880,AT5G53360,AT4G27880-AT5G533601-2+IR,597,21,63,73,both,1.12355427933317
AT1G01060-AT2G46830,5-6,4-5,+IR,5,162,2,68,2,199,887,460,275,522,1024,943,IR,AT1G01060,AT2G46830,AT1G01060-AT2G468305-6+IR,429,9,1925,2186,both,1.11460539460539
AT1G28110-AT2G33530,9-10,9-10,+IR,40,35,35,25,72,78,4,424,1,268,11,596,IR,AT1G28110,AT2G33530,AT1G28110-AT2G335309-10+IR,138,147,1288,16,both,1.0527950310559
AT1G01700-AT4G00460,3-4,4-5,+IR,12,5,3,4,6,7,1,4,1,1,1,5,IR,AT1G01700,AT4G00460,AT1G01700-AT4G004603-4+IR,16,21,10,3,both,1.0125
AT4G12460-AT4G22540,1-2,1-2,+ALTD,19,100,7,98,9,154,158,175,191,153,214,187,ALTD,AT4G12460,AT4G22540,AT4G12460-AT4G225401-2+ALTD,352,35,515,563,both,0.993772065313328
AT1G14970-AT2G01480,1-2,1-2,+IR,4,6,11,4,17,16,4,19,13,33,5,40,IR,AT1G14970,AT2G01480,AT1G14970-AT2G014801-2+IR,26,32,92,22,both,0.991638795986622
AT2G37340-AT3G53500,2-3,2-3,+IR,212,734,165,1001,316,1937,629,508,551,543,1146,1040,IR,AT2G37340,AT3G53500,AT2G37340-AT3G535002-3+IR,3672,693,2091,2326,both,0.923660927785748
AT3G05420-AT5G27630,15-16,15-16,+IR,5,371,5,333,12,588,5,4,4,7,7,8,IR,AT3G05420,AT5G27630,AT3G05420-AT5G2763015-16+IR,1292,22,19,16,both,0.825077399380805
AT3G05700-AT5G26990,3-4,3-4,+IR,11,107,8,111,15,173,70,73,76,111,143,142,IR,AT3G05700,AT5G26990,AT3G05700-AT5G269903-4+IR,391,34,326,289,both,0.799546545745532
AT3G02980-AT5G16800,2-3,2-3,+IR,2,4,2,2,6,6,6,131,7,162,9,210,IR,AT3G02980,AT5G16800,AT3G02980-AT5G168002-3+IR,12,10,503,22,both,0.789595758780649
AT1G04220-AT5G43760,1-2,1-2,+IR,43,21,5,19,38,53,203,864,104,865,206,1519,IR,AT1G04220,AT5G43760,AT1G04220-AT5G437601-2+IR,93,86,3248,513,both,0.766787833042004
AT1G29030-AT2G34040,8-9,8-9,+IR,40,34,7,20,31,44,14,232,4,179,9,352,IR,AT1G29030,AT2G34040,AT1G29030-AT2G340408-9+IR,98,78,763,27,both,0.760531735630032
AT1G18300-AT1G73540,1-2,1-2,+IR,32,78,40,126,341,205,98,257,82,728,525,1832,IR,AT1G18300,AT1G73540,AT1G18300-AT1G735401-2+IR,409,413,2817,705,both,0.759513710418668
AT3G55630-AT5G05980,3-4,4-5,+IR,235,280,140,222,291,388,3,142,3,132,13,224,IR,AT3G55630,AT5G05980,AT3G55630-AT5G059803-4+IR,890,666,498,19,both,0.710161996299806
AT3G02800-AT5G16480,4-5,4-5,+IR,2,12,34,52,28,17,5,66,7,90,13,98,IR,AT3G02800,AT5G16480,AT3G02800-AT5G164804-5+IR,81,64,254,25,both,0.69169825993973
AT2G47650-AT3G62830,2-3,2-3,+IR,145,136,90,199,200,270,11,233,5,229,15,388,IR,AT2G47650,AT3G62830,AT2G47650-AT3G628302-3+IR,605,435,850,31,both,0.682537676227516
AT1G03960-AT5G44090,1-2,1-2,+IR,27,24,8,21,29,41,6,143,4,95,18,165,IR,AT1G03960,AT5G44090,AT1G03960-AT5G440901-2+IR,86,64,403,28,both,0.674707138323042
AT2G22830-AT4G37760,3-4,3-4,+IR,32,51,47,43,45,88,13,1100,4,1153,26,1779,IR,AT2G22830,AT4G37760,AT2G22830-AT4G377603-4+IR,182,124,4032,43,both,0.670653998778999
AT1G18670-AT1G74330,7-8,7-8,+IR,14,28,12,52,14,94,11,11,21,18,25,36,IR,AT1G18670,AT1G74330,AT1G18670-AT1G743307-8+IR,174,40,65,57,both,0.647038019451813
AT1G01740-AT4G00710,6-7,6-7,+IR,20,22,30,22,23,45,19,183,27,109,43,213,IR,AT1G01740,AT4G00710,AT1G01740-AT4G007106-7+IR,89,73,505,89,both,0.643987095338747
AT1G48260-AT3G17510,5-6,5-6,+IR,26,22,16,39,36,58,10,783,9,1188,21,1413,IR,AT1G48260,AT3G17510,AT1G48260-AT3G175105-6+IR,119,78,3384,40,both,0.643641853904682
AT3G08910-AT5G01390,2-3,2-3,+IR,21,62,10,70,15,153,78,72,61,110,98,120,IR,AT3G08910,AT5G01390,AT3G08910-AT5G013902-3+IR,285,46,302,237,both,0.6233647031486
AT3G10600-AT5G04770,3-4,3-4,+IR,18,14,11,7,20,20,11,7,17,33,7,20,IR,AT3G10600,AT5G04770,AT3G10600-AT5G047703-4+IR,41,49,60,35,both,0.611788617886179
AT2G44090-AT3G59910,1-2,2-3,+IR,162,254,140,192,244,429,2,199,3,125,5,317,IR,AT2G44090,AT3G59910,AT2G44090-AT3G599101-2+IR,875,546,641,10,both,0.608399375975039
AT5G10470-AT5G65460,5-6,5-6,+IR,5,353,3,235,5,455,56,77,31,64,63,101,IR,AT5G10470,AT5G65460,AT5G10470-AT5G654605-6+IR,1043,13,242,150,both,0.607370664722709
AT3G11320-AT5G05820,1-2,1-2,+IR,23,27,23,34,37,45,14,88,11,84,35,146,IR,AT3G11320,AT5G05820,AT3G11320-AT5G058201-2+IR,106,83,318,60,both,0.594339622641509
AT1G50410-AT3G20010,6-7,5-6,+IR,3,67,2,78,12,122,24,31,10,18,24,40,IR,AT1G50410,AT3G20010,AT1G50410-AT3G200106-7+IR,267,17,89,58,both,0.588014981273408
AT2G45850-AT3G61310,2-3,1-2,+IR,24,164,13,215,34,254,73,103,63,89,103,164,IR,AT2G45850,AT3G61310,AT2G45850-AT3G613102-3+IR,633,71,356,239,both,0.559184017608321
AT1G09390-AT1G56670,1-2,1-2,+IR,16,185,4,181,8,347,18,37,17,35,51,73,IR,AT1G09390,AT1G56670,AT1G09390-AT1G566701-2+IR,713,28,145,86,both,0.553832761038835
AT1G04830-AT4G13730,6-7,6-7,+IR,60,94,44,105,99,133,12,125,8,169,21,236,IR,AT1G04830,AT4G13730,AT1G04830-AT4G137306-7+IR,332,203,530,41,both,0.534087292566492
AT2G25070-AT4G31860,9-10,10-11,+IR,3,369,1,419,6,571,78,141,79,147,114,213,IR,AT2G25070,AT4G31860,AT2G25070-AT4G318609-10+IR,1359,10,501,271,both,0.533559811943442
AT5G08190-AT5G23090,5-6,4-5,-ALTA,16,154,15,157,18,255,55,71,38,65,62,116,ALTA,AT5G08190,AT5G23090,AT5G08190-AT5G230905-6-ALTA,566,49,252,155,both,0.528506926916821
AT1G14720-AT2G01850,3-4,3-4,+IR,99,474,92,406,172,807,938,1291,1383,1444,985,1751,IR,AT1G14720,AT2G01850,AT1G14720-AT2G018503-4+IR,1687,363,4486,3306,both,0.521784562708562
AT1G15030-AT2G01260,5-6,5-6,+IR,141,222,141,192,241,328,33,185,18,174,79,350,IR,AT1G15030,AT2G01260,AT1G15030-AT2G012605-6+IR,742,523,709,130,both,0.521494911400971
AT1G02360-AT4G01700,1-2,1-2,+IR,3,43,8,63,3,77,35,44,20,45,34,61,IR,AT1G02360,AT4G01700,AT1G02360-AT4G017001-2+IR,183,14,150,89,both,0.516830601092896
AT2G43490-AT3G59570,10-11,11-12,+IR,7,41,1,25,4,83,8,10,4,7,11,22,IR,AT2G43490,AT3G59570,AT2G43490-AT3G5957010-11+IR,149,12,39,23,both,0.509206676991912
AT1G12710-AT1G63090,1-2,1-2,+IR,11,36,46,64,32,57,22,398,26,238,27,423,IR,AT1G12710,AT1G63090,AT1G12710-AT1G630901-2+IR,157,89,1059,75,both,0.496057451146677
AT1G05200-AT2G32390,6-7,7-8,+IR,220,317,78,182,267,479,6,85,7,59,12,108,IR,AT1G05200,AT2G32390,AT1G05200-AT2G323906-7+IR,978,565,252,25,both,0.478503262245594
AT1G13280-AT3G25780,1-2,1-2,+IR,5,188,6,277,20,423,12,21,25,71,43,65,IR,AT1G13280,AT3G25780,AT1G13280-AT3G257801-2+IR,888,31,157,80,both,0.474644230217479
AT5G07620-AT5G61570,1-2,1-2,+IR,4,34,2,15,2,31,20,72,28,25,47,69,IR,AT5G07620,AT5G61570,AT5G07620-AT5G615701-2+IR,80,8,166,95,both,0.472289156626506
AT2G22830-AT4G37760,2-3,2-3,+IR,12,30,18,41,34,67,1,1114,2,1223,5,1940,IR,AT2G22830,AT4G37760,AT2G22830-AT4G377602-3+IR,138,64,4277,8,both,0.461897645986453
AT1G01740-AT4G00710,8-9,9-10,-ALTA,21,57,23,37,28,61,2,288,2,235,3,450,ALTA,AT1G01740,AT4G00710,AT1G01740-AT4G007108-9-ALTA,155,72,973,7,both,0.457321884427942
AT2G24300-AT4G31000,1-2,1-2,+IR,4,0,1,3,1,7,2,58,14,34,10,86,IR,AT2G24300,AT4G31000,AT2G24300-AT4G310001-2+IR,10,6,178,26,both,0.453932584269663
AT1G23260-AT1G70660,2-3,2-3,+IR,114,205,101,218,199,360,52,455,20,575,60,666,IR,AT1G23260,AT1G70660,AT1G23260-AT1G706602-3+IR,783,414,1696,132,both,0.450905443504663
AT2G47250-AT3G62310,3-4,3-4,+IR,397,417,237,419,560,813,276,220,174,177,390,318,IR,AT2G47250,AT3G62310,AT2G47250-AT3G623103-4+IR,1649,1194,715,840,both,0.45074997773603
AT2G40410-AT3G56170,5-6,7-8,+IR,66,178,81,167,139,279,2,90,2,137,1,209,IR,AT2G40410,AT3G56170,AT2G40410-AT3G561705-6+IR,624,286,436,5,both,0.446865443425076
AT3G46130-AT5G59780,2-3,2-3,+IR,159,222,54,148,232,411,73,545,39,219,75,605,IR,AT3G46130,AT5G59780,AT3G46130-AT5G597802-3+IR,781,445,1369,187,both,0.433186274830736
AT2G42670-AT3G58670,4-5,4-5,-ALTA,46,66,31,84,53,120,3,131,8,114,9,169,ALTA,AT2G42670,AT3G58670,AT2G42670-AT3G586704-5-ALTA,270,130,414,20,both,0.43317230273752
AT1G03040-AT4G02590,1-2,1-2,+IR,105,176,49,124,100,269,3,196,2,179,6,261,IR,AT1G03040,AT4G02590,AT1G03040-AT4G025901-2+IR,569,254,636,11,both,0.429101590564932
AT2G36410-AT3G52920,3-4,3-4,-ALTA,156,97,263,198,381,294,227,244,249,258,509,544,ALTA,AT2G36410,AT3G52920,AT2G36410-AT3G529203-4-ALTA,589,800,1046,985,both,0.41655169503355
AT1G10820-AT1G60670,5-6,5-6,+IR,31,82,49,79,64,107,17,75,4,62,15,133,IR,AT1G10820,AT1G60670,AT1G10820-AT1G606705-6+IR,268,144,270,36,both,0.403980099502488
AT1G06130-AT2G31350,4-5,4-5,+IR,113,154,70,162,162,272,35,177,43,234,61,340,IR,AT1G06130,AT2G31350,AT1G06130-AT2G313504-5+IR,588,345,751,139,both,0.401648142612571
AT3G05030-AT5G27150,14-15,13-14,+IR,123,225,56,205,132,348,1,709,1,557,4,1012,IR,AT3G05030,AT5G27150,AT3G05030-AT5G2715014-15+IR,778,311,2278,6,both,0.397109041214613
AT1G02650-AT4G02100,2-3,2-3,+IR,6,5,7,17,6,15,3,10,1,21,5,45,IR,AT1G02650,AT4G02100,AT1G02650-AT4G021002-3+IR,37,19,76,9,both,0.395092460881935
AT2G46170-AT3G61560,2-3,2-3,+IR,7,771,5,441,4,1025,30,99,22,65,62,125,IR,AT2G46170,AT3G61560,AT2G46170-AT3G615602-3+IR,2237,16,289,114,both,0.387311231521455
AT1G49840-AT3G19540,1-2,1-2,+IR,32,51,25,68,47,89,3,80,5,50,18,94,IR,AT1G49840,AT3G19540,AT1G49840-AT3G195401-2+IR,208,104,224,26,both,0.383928571428571
AT1G55510-AT3G13450,1-2,1-2,+IR,3,49,6,44,9,43,27,48,68,116,50,123,IR,AT1G55510,AT3G13450,AT1G55510-AT3G134501-2+IR,136,18,287,145,both,0.372873539659766
AT1G16220-AT1G79630,2-3,2-3,+IR,1,2,3,12,7,10,4,20,1,35,4,48,IR,AT1G16220,AT1G79630,AT1G16220-AT1G796302-3+IR,24,11,103,9,both,0.370954692556634
AT1G03457-AT4G03110,1-2,1-2,+IR,10,15,4,13,8,29,3,225,4,245,7,432,IR,AT1G03457,AT4G03110,AT1G03457-AT4G031101-2+IR,57,22,902,14,both,0.37044384797915
AT1G18360-AT1G73480,3-4,3-4,+IR,16,663,2,524,20,1155,153,458,354,822,256,710,IR,AT1G18360,AT1G73480,AT1G18360-AT1G734803-4+IR,2342,38,1990,763,both,0.367191637092379
AT1G11310-AT1G61560,13-14,13-14,+IR,7,468,17,754,35,898,2,6,8,16,6,19,IR,AT1G11310,AT1G61560,AT1G11310-AT1G6156013-14+IR,2120,59,41,16,both,0.362413713759779
AT1G14020-AT2G03280,7-8,6-7,+IR,6,104,9,80,20,126,19,21,15,41,22,56,IR,AT1G14020,AT2G03280,AT1G14020-AT2G032807-8+IR,310,35,118,56,both,0.361673045379989
AT1G55520-AT3G13445,7-8,7-8,+IR,24,251,34,259,70,385,62,118,64,107,72,169,IR,AT1G55520,AT3G13445,AT1G55520-AT3G134457-8+IR,895,128,394,198,both,0.359521311289454
AT3G46060-AT5G59840,5-6,5-6,+IR,11,574,12,497,19,883,79,220,89,197,114,329,IR,AT3G46060,AT5G59840,AT3G46060-AT5G598405-6+IR,1954,42,746,282,both,0.356521715268879
AT2G21940-AT4G39540,9-10,9-10,+IR,32,63,15,75,51,138,4,349,1,334,5,563,IR,AT2G21940,AT4G39540,AT2G21940-AT4G395409-10+IR,276,98,1246,10,both,0.34704678158513
AT4G24630-AT5G50020,3-4,4-5,+IR,54,74,42,92,57,139,17,148,21,84,25,171,IR,AT4G24630,AT5G50020,AT4G24630-AT5G500203-4+IR,305,153,403,63,both,0.345311800837977
AT3G23660-AT4G14160,3-4,3-4,+ALTA,46,69,21,74,45,125,18,224,17,175,23,372,ALTA,AT3G23660,AT4G14160,AT3G23660-AT4G141603-4+ALTA,268,112,771,58,both,0.342683469810481
AT1G18160-AT1G73660,5-6,5-6,-ALTA,52,152,62,210,91,231,7,339,4,480,6,790,ALTA,AT1G18160,AT1G73660,AT1G18160-AT1G736605-6-ALTA,593,205,1609,17,both,0.33513426268974
AT4G12460-AT4G22540,8-9,8-9,+IR,36,95,35,125,64,175,5,202,3,332,2,487,IR,AT4G12460,AT4G22540,AT4G12460-AT4G225408-9+IR,395,135,1021,10,both,0.331977832603925
AT1G12360-AT4G12120,10-11,10-11,+ALTA,7,136,18,230,9,287,7,24,10,36,16,26,ALTA,AT1G12360,AT4G12120,AT1G12360-AT4G1212010-11+ALTA,653,34,86,33,both,0.33165354891556
AT1G17730-AT1G73030,1-2,1-2,+IR,79,234,75,292,171,433,1,802,10,887,19,1567,IR,AT1G17730,AT1G73030,AT1G17730-AT1G730301-2+IR,959,325,3256,30,both,0.329680922746616
AT1G05890-AT2G31510,15-16,14-15,+IR,14,237,27,361,32,506,133,225,79,268,133,391,IR,AT1G05890,AT2G31510,AT1G05890-AT2G3151015-16+IR,1104,73,884,345,both,0.324148304806873
AT3G05640-AT5G27930,5-6,4-5,+IR,3,154,4,242,11,301,27,51,24,101,39,106,IR,AT3G05640,AT5G27930,AT3G05640-AT5G279305-6+IR,697,18,258,90,both,0.323012245170331
AT1G11170-AT1G61240,13-14,12-13,+IR,7,9,1,17,3,6,5,129,1,91,4,218,IR,AT1G11170,AT1G61240,AT1G11170-AT1G6124013-14+IR,32,11,438,10,both,0.320918949771689
AT2G42300-AT3G57800,5-6,7-8,+IR,147,255,89,224,203,444,54,269,45,275,65,488,IR,AT2G42300,AT3G57800,AT2G42300-AT3G578005-6+IR,923,439,1032,164,both,0.316708239898545
AT1G16010-AT1G80900,3-4,2-3,+IR,4,217,2,171,7,407,14,19,5,40,17,50,IR,AT1G16010,AT1G80900,AT1G16010-AT1G809003-4+IR,795,13,109,36,both,0.313923028099937
AT4G12460-AT4G22540,1-2,1-2,+IR,36,83,24,81,59,104,40,293,37,307,48,353,IR,AT4G12460,AT4G22540,AT4G12460-AT4G225401-2+IR,268,119,953,125,both,0.312865107829165
AT1G50630-AT3G20300,3-4,3-4,+IR,8,25,13,34,22,75,3,150,1,249,5,344,IR,AT1G50630,AT3G20300,AT1G50630-AT3G203003-4+IR,134,43,743,9,both,0.308782467206364
AT1G18460-AT1G73920,4-5,4-5,+IR,2,398,4,315,10,604,100,294,134,424,164,535,IR,AT1G18460,AT1G73920,AT1G18460-AT1G739204-5+IR,1317,16,1253,398,both,0.305488846510213
AT4G25620-AT5G52430,1-2,1-2,+IR,44,137,58,305,174,380,2,60,1,53,4,107,IR,AT4G25620,AT5G52430,AT4G25620-AT5G524301-2+IR,822,276,220,7,both,0.303948241539482
AT2G37340-AT3G53500,3-4,3-4,+IR,113,781,72,942,141,1893,295,478,197,559,325,1037,IR,AT2G37340,AT3G53500,AT2G37340-AT3G535003-4+IR,3616,326,2074,817,both,0.303769915771328
AT1G52830-AT3G15540,1-2,1-2,+IR,2,28,22,26,6,26,15,137,13,181,16,251,IR,AT1G52830,AT3G15540,AT1G52830-AT3G155401-2+IR,80,30,569,44,both,0.297671353251318
AT2G22310-AT4G39910,5-6,4-5,+IR,22,54,25,76,43,112,12,195,25,301,31,411,IR,AT2G22310,AT4G39910,AT2G22310-AT4G399105-6+IR,242,90,907,68,both,0.296928389842091
AT3G10200-AT5G04060,6-7,6-7,+IR,3,3,2,4,1,12,3,87,1,96,3,132,IR,AT3G10200,AT5G04060,AT3G10200-AT5G040606-7+IR,19,6,315,7,both,0.293567251461988
AT2G46380-AT3G61670,1-2,2-3,+IR,15,24,7,21,10,56,2,76,3,52,1,118,IR,AT2G46380,AT3G61670,AT2G46380-AT3G616701-2+IR,101,32,246,6,both,0.292441439265878
AT1G33990-AT4G09900,1-2,1-2,+IR,155,663,111,791,229,1178,216,317,71,342,266,495,IR,AT1G33990,AT4G09900,AT1G33990-AT4G099001-2+IR,2632,495,1154,553,both,0.291132864149015
AT2G42380-AT3G58120,2-3,2-3,+IR,110,212,66,211,164,601,33,475,43,593,17,1019,IR,AT2G42380,AT3G58120,AT2G42380-AT3G581202-3+IR,1024,340,2087,93,both,0.287469678366076
AT1G06890-AT2G30460,3-4,3-4,+IR,3,169,7,174,3,316,47,134,31,81,55,220,IR,AT1G06890,AT2G30460,AT1G06890-AT2G304603-4+IR,659,13,435,133,both,0.286020267559695
AT3G22810-AT4G14740,5-6,5-6,+IR,26,46,2,37,21,59,11,230,12,290,38,498,IR,AT3G22810,AT4G14740,AT3G22810-AT4G147405-6+IR,142,49,1018,61,both,0.285149007996901
AT3G50500-AT5G66880,1-2,1-2,+IR,8,490,11,778,14,892,38,126,104,236,54,291,IR,AT3G50500,AT5G66880,AT3G50500-AT5G668801-2+IR,2160,33,653,196,both,0.284875361579037
AT4G12030-AT4G22840,4-5,3-4,+IR,184,273,108,194,209,361,15,51,21,52,18,64,IR,AT4G12030,AT4G22840,AT4G12030-AT4G228404-5+IR,828,501,167,54,both,0.281719170354942
AT1G21380-AT1G76970,6-7,6-7,+IR,1,350,7,335,10,611,12,39,11,44,21,66,IR,AT1G21380,AT1G76970,AT1G21380-AT1G769706-7+IR,1296,18,149,44,both,0.28141312453393
AT3G06380-AT5G18680,4-5,4-5,+IR,66,138,82,164,84,188,40,254,37,298,112,427,IR,AT3G06380,AT5G18680,AT3G06380-AT5G186804-5+IR,490,232,979,189,both,0.28041525088074
AT1G31120-AT2G35060,6-7,7-8,+IR,17,11,4,27,8,46,20,247,8,221,31,425,IR,AT1G31120,AT2G35060,AT1G31120-AT2G350606-7+IR,84,29,893,59,both,0.279168666346718
AT3G01350-AT5G14940,2-3,1-2,+IR,4,8,5,13,9,21,14,47,2,24,6,75,IR,AT3G01350,AT5G14940,AT3G01350-AT5G149402-3+IR,42,18,146,22,both,0.277886497064579
AT3G46590-AT5G59430,6-7,6-7,+IR,86,337,130,370,148,558,7,473,5,583,10,699,IR,AT3G46590,AT5G59430,AT3G46590-AT5G594306-7+IR,1265,364,1755,22,both,0.27521142303751
AT1G21380-AT1G76970,2-3,2-3,+IR,2,188,3,253,15,368,10,21,7,25,10,45,IR,AT1G21380,AT1G76970,AT1G21380-AT1G769702-3+IR,809,20,91,27,both,0.271981417840503
AT1G50360-AT3G19960,20-21,23-24,+IR,11,45,7,36,18,43,1,183,4,169,7,240,IR,AT1G50360,AT3G19960,AT1G50360-AT3G1996020-21+IR,124,36,592,12,both,0.270052310374891
AT2G37520-AT3G53680,14-15,14-15,+IR,19,137,13,116,29,220,29,92,33,67,56,138,IR,AT2G37520,AT3G53680,AT2G37520-AT3G5368014-15+IR,473,61,297,118,both,0.26834233810978
AT1G55520-AT3G13445,8-9,8-9,+IR,21,254,36,272,58,363,101,257,77,156,105,328,IR,AT1G55520,AT3G13445,AT1G55520-AT3G134458-9+IR,889,115,741,283,both,0.252557499138519
AT2G44680-AT3G60250,4-5,4-5,-ALTD,53,100,36,101,72,156,132,169,112,175,163,235,ALTD,AT2G44680,AT3G60250,AT2G44680-AT3G602504-5-ALTD,357,161,579,407,both,0.251955704561617
AT4G17950-AT5G46640,2-3,2-3,+IR,5,131,1,171,13,256,9,21,5,22,10,43,IR,AT4G17950,AT5G46640,AT4G17950-AT5G466402-3+IR,558,19,86,24,both,0.245019588230391
AT4G26620-AT5G55900,1-2,1-2,+IR,19,135,15,142,39,208,3,10,6,40,25,36,IR,AT4G26620,AT5G55900,AT4G26620-AT5G559001-2+IR,485,73,86,34,both,0.244833373291777
AT3G05700-AT5G26990,2-3,2-3,+IR,4,118,8,60,1,124,21,84,27,113,58,186,IR,AT3G05700,AT5G26990,AT3G05700-AT5G269902-3+IR,302,13,383,106,both,0.233716044472879
AT3G12170-AT5G06910,2-3,2-3,+IR,6,18,6,18,9,42,8,124,6,209,7,251,IR,AT3G12170,AT5G06910,AT3G12170-AT5G069102-3+IR,78,21,584,21,both,0.23327186512118
AT2G47650-AT3G62830,5-6,5-6,+IR,65,296,73,324,144,482,5,265,8,272,10,477,IR,AT2G47650,AT3G62830,AT2G47650-AT3G628305-6+IR,1102,282,1014,23,both,0.233215920846802
AT3G05580-AT5G27840,1-2,1-2,+IR,9,37,12,38,19,56,18,229,19,245,27,370,IR,AT3G05580,AT5G27840,AT3G05580-AT5G278401-2+IR,131,40,844,64,both,0.229514127564126
AT1G30490-AT2G34710,14-15,13-14,+IR,35,75,12,63,38,150,11,201,8,153,29,335,IR,AT1G30490,AT2G34710,AT1G30490-AT2G3471014-15+IR,288,85,689,48,both,0.225472706015159
AT1G06890-AT2G30460,6-7,6-7,+IR,8,169,4,249,6,321,20,98,22,49,31,146,IR,AT1G06890,AT2G30460,AT1G06890-AT2G304606-7+IR,739,18,293,73,both,0.224789518166326
AT3G03910-AT5G18170,3-4,3-4,+IR,3,5,1,5,2,13,11,192,7,279,9,256,IR,AT3G03910,AT5G18170,AT3G03910-AT5G181703-4+IR,23,6,727,27,both,0.22373063811973
AT4G11260-AT4G23570,1-2,1-2,+IR,12,677,6,672,10,1191,54,228,64,268,106,460,IR,AT4G11260,AT4G23570,AT4G11260-AT4G235701-2+IR,2540,28,956,224,both,0.223286001383718
AT2G22800-AT4G37790,1-2,1-2,+IR,24,110,34,157,78,194,24,306,22,354,40,534,IR,AT2G22800,AT4G37790,AT2G22800-AT4G377901-2+IR,461,136,1194,86,both,0.222984045316968
